
id,conversation_id,pet_id
1832,1224,75611
1833,1224,75612
1834,1224,75613
1835,1225,75610
1836,1226,75609
1837,1227,75608
1838,1228,75605
1839,1228,75606
1840,1228,75607
1841,1229,75601
1842,1229,75602
1843,1230,75601
1844,1230,75602
1845,1231,75600
1846,1232,75598
1847,1233,75597
1848,1234,75594
1849,1234,75595
1850,1234,75596
1851,1235,75593
1852,1236,75593
1853,1237,75592
1854,1238,75591
1855,1239,75590
1856,1240,75589
1857,1241,75586
1858,1241,75587
1859,1241,75588
1860,1242,75584
1861,1242,75585
1862,1243,75583
1863,1244,75582
1864,1245,75580
1865,1246,75579
1866,1247,75578
1867,1248,75574
1868,1249,75571
1869,1250,75570
1870,1251,75568
1871,1251,75569
1872,1251,75567
1873,1252,75562
1874,1252,75563
1875,1253,75560
1876,1253,75561
1877,1254,75559
1878,1255,75556
1879,1256,75553
1880,1256,75554
1881,1256,75555
1882,1257,75552
1883,1258,75551
1884,1259,75548
1885,1259,75549
1886,1260,75546
1887,1260,75547
1888,1261,75546
1889,1261,75547
1890,1262,75544
1891,1262,75545
1892,1262,75543
1893,1263,75542
1894,1264,75540
1895,1264,75541
1896,1265,75539
1897,1266,75537
1898,1267,75536
1899,1268,75534
1900,1269,75529
1901,1269,75530
1902,1269,75531
1903,1270,75528
1904,1270,75527
1905,1271,75524
1906,1271,75525
1907,1271,75526
1908,1272,75524
1909,1272,75525
1910,1272,75526
1911,1273,75523
1912,1274,75521
1913,1275,75520
1914,1275,75519
1915,1276,75516
1916,1277,75514
1917,1277,75515
1918,1278,75512
1919,1278,75513
1920,1278,75511
1921,1279,75508
1922,1280,75507
1923,1281,75505
1924,1281,75506
1925,1282,75504
1926,1282,75503
1927,1283,75502
1928,1284,75501
1929,1285,75500
1930,1286,75498
1931,1286,75499
1932,1287,75497
1933,1288,75496
1934,1288,75495
1935,1289,75494
1936,1290,75492
1937,1290,75493
1938,1291,75488
1939,1291,75489
1940,1292,75487
1941,1293,75487
1942,1294,75483
1943,1295,75482
1944,1296,75481
1945,1297,75480
1946,1297,75479
1947,1298,75475
1948,1298,75476
1949,1298,75477
1950,1299,75473
1951,1300,75473
1952,1301,75472
1953,1301,75471
1954,1302,75468
1955,1303,75465
1956,1303,75466
1957,1303,75467
1958,1304,75464
1959,1305,75463
1960,1306,75460
1961,1307,75459
1962,1308,75456
1963,1308,75454
1964,1308,75455
1965,1309,75453
1966,1310,75452
1967,1311,75452
1968,1312,75450
1969,1312,75451
1970,1313,75446
1971,1313,75447
1972,1314,75443
1973,1314,75444
1974,1314,75445
1975,1315,75442
1976,1316,75442
1977,1317,75440
1978,1317,75441
1979,1318,75435
1980,1319,75432
1981,1319,75433
1982,1319,75434
1983,1320,75430
1984,1321,75429
1985,1322,75428
1986,1323,75426
1987,1323,75427
1988,1324,75425
1989,1325,75424
1990,1326,75423
1991,1327,75422
1992,1328,75420
1993,1328,75421
1994,1329,75420
1995,1329,75421
1996,1330,75418
1997,1330,75419
1998,1331,75417
1999,1332,75417
2000,1333,75416
2001,1333,75415
2002,1334,75414
2003,1335,75412
2004,1335,75413
2005,1336,75409
2006,1336,75410
2007,1336,75411
2008,1337,75408
2009,1338,75406
2010,1338,75407
2011,1339,75404
2012,1339,75405
2013,1340,75403
2014,1341,75402
2015,1342,75400
2016,1342,75399
2017,1343,75400
2018,1343,75399
2019,1344,75396
2020,1344,75397
2021,1344,75398
2022,1345,75396
2023,1345,75397
2024,1345,75398
2025,1346,75395
2026,1347,75393
2027,1347,75394
2028,1348,75392
2029,1349,75390
2030,1349,75391
2031,1350,75388
2032,1350,75389
2033,1351,75387
2034,1352,75386
2035,1353,75384
2036,1353,75385
2037,1354,75383
2038,1355,75381
2039,1355,75382
2040,1356,75380
2041,1357,75379
2042,1358,75378
2043,1359,75374
2044,1359,75375
2045,1360,75373
2046,1361,75369
2047,1361,75370
2048,1362,75364
2049,1362,75365
2050,1363,75363
2051,1364,75361
2052,1365,75360
2053,1366,75357
2054,1366,75358
2055,1367,75357
2056,1367,75358
2057,1368,75352
2058,1369,75350
2059,1370,75347
2060,1370,75348
2061,1370,75349
2062,1371,75346
2063,1372,75345
2064,1373,75344
2065,1373,75343
2066,1374,75342
2067,1375,75341
2068,1376,75340
2069,1377,75333
2070,1378,75330
2071,1378,75331
2072,1378,75332
2073,1379,75326
2074,1379,75327
2075,1380,75325
2076,1381,75323
2077,1381,75324
2078,1382,75322
2079,1383,75321
2080,1384,75320
2081,1385,75317
2082,1385,75318
2083,1386,75316
2084,1387,75315
2085,1388,75314
2086,1389,75312
2087,1390,75311
2088,1391,75309
2089,1391,75310
2090,1392,75306
2091,1393,75304
2092,1393,75305
2093,1393,75303
2094,1394,75304
2095,1394,75305
2096,1394,75303
2097,1395,75302
2098,1396,75299
2099,1396,75300
2100,1396,75301
2101,1397,75298
2102,1398,75296
2103,1398,75297
2104,1399,75294
2105,1399,75295
2106,1400,75292
2107,1401,75290
2108,1402,75288
2109,1403,75287
2110,1404,75285
2111,1404,75286
2112,1405,75283
2113,1405,75284
2114,1406,75282
2115,1407,75282
2116,1408,75277
2117,1408,75278
2118,1408,75279
2119,1409,75275
2120,1409,75276
2121,1410,75273
2122,1411,75272
2123,1412,75271
2124,1413,75269
2125,1413,75270
2126,1414,75266
2127,1414,75267
2128,1414,75268
2129,1415,75264
2130,1415,75265
2131,1416,75260
2132,1416,75261
2133,1416,75262
2134,1417,75258
2135,1417,75259
2136,1418,75257
2137,1419,75255
2138,1420,75253
2139,1420,75254
2140,1421,75252
2141,1422,75249
2142,1423,75248
2143,1424,75246
2144,1424,75247
2145,1425,75245
2146,1426,75245
2147,1427,75244
2148,1428,75243
2149,1429,75242
2150,1430,75241
2151,1431,75240
2152,1432,75238
2153,1432,75239
2154,1433,75238
2155,1433,75239
2156,1434,75237
2157,1435,75235
2158,1435,75236
2159,1436,75234
2160,1437,75233
2161,1438,75232
2162,1439,75230
2163,1440,75228
2164,1440,75229
2165,1441,75226
2166,1441,75227
2167,1442,75225
2168,1443,75224
2169,1444,75223
2170,1445,75221
2171,1445,75222
2172,1446,75219
2173,1446,75220
2174,1447,75216
2175,1447,75217
2176,1448,75215
2177,1449,75215
2178,1450,75214
2179,1451,75213
2180,1452,75212
2181,1453,75211
2182,1454,75209
2183,1454,75210
2184,1455,75208
2185,1456,75207
2186,1457,75207
2187,1458,75206
2188,1459,75204
2189,1459,75205
2190,1460,75203
2191,1461,75202
2192,1462,75200
2193,1462,75201
2194,1463,75196
2195,1463,75197
2196,1463,75198
2197,1464,75195
2198,1465,75194
2199,1466,75192
2200,1466,75193
2201,1467,75190
2202,1467,75191
2203,1468,75189
2204,1469,75187
2205,1470,75186
2206,1471,75184
2207,1471,75185
2208,1472,75182
2209,1472,75183
2210,1473,75180
2211,1473,75181
2212,1474,75177
2213,1474,75178
2214,1474,75179
2215,1475,75176
2216,1476,75175
2217,1477,75173
2218,1477,75174
2219,1478,75172
2220,1479,75170
2221,1479,75171
2222,1480,75168
2223,1480,75169
2224,1481,75165
2225,1481,75166
2226,1481,75167
2227,1482,75164
2228,1483,75162
2229,1483,75163
2230,1484,75161
2231,1485,75155
2232,1486,75154
2233,1487,75153
2234,1488,75152
2235,1489,75149
2236,1489,75150
2237,1489,75151
2238,1490,75147
2239,1490,75148
2240,1491,75144
2241,1491,75145
2242,1491,75146
2243,1492,75143
2244,1493,75142
2245,1494,75139
2246,1494,75140
2247,1494,75141
2248,1495,75136
2249,1495,75137
2250,1495,75138
2251,1496,75134
2252,1496,75135
2253,1497,75131
2254,1498,75130
2255,1499,75129
2256,1500,75128
2257,1501,75126
2258,1501,75127
2259,1502,75124
2260,1502,75125
2261,1503,75120
2262,1503,75118
2263,1503,75119
2264,1504,75120
2265,1504,75118
2266,1504,75119
2267,1505,75116
2268,1505,75117
2269,1506,75115
2270,1507,75114
2271,1508,75113
2272,1509,75112
2273,1510,75110
2274,1510,75111
2275,1511,75108
2276,1511,75109
2277,1512,75107
2278,1513,75105
2279,1513,75106
2280,1514,75102
2281,1514,75103
2282,1515,75100
2283,1515,75101
2284,1516,75099
2285,1517,75097
2286,1517,75098
2287,1518,75097
2288,1518,75098
2289,1519,75094
2290,1519,75095
2291,1520,75091
2292,1520,75092
2293,1520,75093
2294,1521,75088
2295,1521,75089
2296,1521,75090
2297,1522,75087
2298,1523,75086
2299,1524,75085
2300,1525,75083
2301,1525,75084
2302,1526,75082
2303,1527,75081
2304,1528,75080
2305,1528,75079
2306,1529,75078
2307,1530,75076
2308,1531,75073
2309,1531,75074
2310,1531,75075
2311,1532,75072
2312,1533,75068
2313,1533,75069
2314,1533,75070
2315,1534,75068
2316,1534,75069
2317,1534,75070
2318,1535,75067
2319,1536,75066
2320,1537,75064
2321,1537,75065
2322,1538,75063
2323,1539,75062
2324,1540,75061
2325,1541,75060
2326,1542,75059
2327,1543,75056
2328,1543,75055
2329,1544,75054
2330,1545,75053
2331,1546,75052
2332,1547,75050
2333,1547,75051
2334,1548,75048
2335,1548,75049
2336,1549,75046
2337,1549,75047
2338,1550,75046
2339,1550,75047
2340,1551,75043
2341,1551,75044
2342,1551,75045
2343,1552,75042
2344,1553,75040
2345,1553,75041
2346,1554,75038
2347,1554,75039
2348,1555,75037
2349,1556,75034
2350,1556,75035
2351,1556,75036
2352,1557,75033
2353,1558,75032
2354,1558,75030
2355,1558,75031
2356,1559,75029
2357,1560,75028
2358,1561,75025
2359,1562,75024
2360,1562,75023
2361,1563,75021
2362,1563,75022
2363,1564,75020
2364,1565,75018
2365,1565,75019
2366,1566,75017
2367,1567,75016
2368,1568,75015
2369,1569,75013
2370,1569,75014
2371,1570,75012
2372,1571,75012
2373,1572,75012
2374,1573,75011
2375,1574,75009
2376,1574,75010
2377,1575,75008
2378,1576,75005
2379,1577,75003
2380,1577,75004
2381,1578,75003
2382,1578,75004
2383,1579,75003
2384,1579,75004
2385,1580,75001
2386,1580,75002
2387,1581,75000
2388,1582,75000
2389,1583,74999
2390,1584,74998
2391,1585,74997
2392,1586,74997
2393,1587,74997
2394,1588,74996
2395,1589,74996
2396,1590,74996
2397,1591,74996
2398,1592,74994
2399,1593,74994
2400,1594,74994
2401,1595,74994
2402,1596,74992
2403,1596,74993
2404,1597,74992
2405,1597,74993
2406,1598,74991
2407,1599,74991
2408,1600,74990
2409,1601,74990
2410,1602,74989
2411,1603,74988
2412,1604,74987
2413,1605,74987
2414,1606,74984
2415,1606,74983
2416,1607,74982
2417,1608,74979
2418,1608,74980
2419,1608,74981
2420,1609,74979
2421,1609,74980
2422,1609,74981
2423,1610,74979
2424,1610,74980
2425,1610,74981
2426,1611,74979
2427,1611,74980
2428,1611,74981
2429,1612,74979
2430,1612,74980
2431,1612,74981
2432,1613,74979
2433,1613,74980
2434,1613,74981
2435,1614,74978
2436,1615,74976
2437,1615,74977
2438,1616,74975
2439,1617,74972
2440,1617,74973
2441,1618,74972
2442,1618,74973
2443,1619,74972
2444,1619,74973
2445,1620,74971
2446,1621,74971
2447,1622,74969
2448,1622,74970
2449,1623,74968
2450,1624,74968
2451,1625,74965
2452,1625,74966
2453,1625,74967
2454,1626,74965
2455,1626,74966
2456,1626,74967
2457,1627,74965
2458,1627,74966
2459,1627,74967
2460,1628,74964
2461,1629,74960
2462,1629,74961
2463,1630,74960
2464,1630,74961
2465,1631,74959
2466,1632,74959
2467,1633,74959
2468,1634,74959
2469,1635,74958
2470,1636,74958
2471,1637,74957
2472,1638,74957
2473,1639,74956
2474,1640,74956
2475,1641,74956
2476,1642,74956
2477,1643,74956
2478,1644,74955
2479,1645,74953
2480,1645,74954
2481,1646,74953
2482,1646,74954
2483,1647,74949
2484,1648,74946
2485,1648,74947
2486,1648,74948
2487,1649,74945
2488,1650,74945
2489,1651,74945
2490,1652,74945
2491,1653,74944
2492,1654,74944
2493,1655,74943
2494,1656,74943
2495,1657,74940
2496,1657,74941
2497,1657,74942
2498,1658,74940
2499,1658,74941
2500,1658,74942
2501,1659,74939
2502,1660,74938
2503,1661,74938
2504,1662,74938
2505,1663,74936
2506,1663,74937
2507,1664,74936
2508,1664,74937
2509,1665,74933
2510,1666,74933
2511,1667,74930
2512,1667,74931
2513,1667,74932
2514,1668,74930
2515,1668,74931
2516,1668,74932
2517,1669,74930
2518,1669,74931
2519,1669,74932
2520,1670,74930
2521,1670,74931
2522,1670,74932
2523,1671,74930
2524,1671,74931
2525,1671,74932
2526,1672,74930
2527,1672,74931
2528,1672,74932
2529,1673,74926
2530,1673,74927
2531,1674,74925
2532,1675,74924
2533,1676,74920
2534,1676,74921
2535,1677,74918
2536,1677,74919
2537,1678,74918
2538,1678,74919
2539,1679,74917
2540,1680,74917
2541,1681,74917
2542,1682,74914
2543,1682,74915
2544,1682,74916
2545,1683,74913
2546,1684,74912
2547,1685,74912
2548,1686,74910
2549,1686,74911
2550,1687,74910
2551,1687,74911
2552,1688,74910
2553,1688,74911
2554,1689,74909
2555,1690,74908
2556,1691,74907
2557,1692,74907
2558,1693,74907
2559,1694,74907
2560,1695,74906
2561,1696,74906
2562,1697,74906
2563,1698,74906
2564,1699,74906
2565,1700,74904
2566,1700,74905
2567,1700,74903
2568,1701,74904
2569,1701,74905
2570,1701,74903
2571,1702,74902
2572,1703,74902
2573,1704,74902
2574,1705,74901
2575,1706,74900
2576,1707,74900
2577,1708,74900
2578,1709,74899
2579,1710,74899
2580,1711,74898
2581,1712,74898
2582,1713,74898
2583,1714,74897
2584,1715,74897
2585,1716,74896
2586,1717,74896
2587,1718,74892
2588,1719,74892
2589,1720,74890
2590,1720,74891
2591,1721,74889
2592,1722,74889
2593,1723,74888
2594,1723,74887
2595,1724,74886
2596,1725,74886
2597,1726,74883
2598,1726,74884
2599,1726,74885
2600,1727,74883
2601,1727,74884
2602,1727,74885
2603,1728,74880
2604,1728,74881
2605,1728,74882
2606,1729,74880
2607,1729,74881
2608,1729,74882
2609,1730,74880
2610,1730,74881
2611,1730,74882
2612,1731,74878
2613,1732,74878
2614,1733,74877
2615,1734,74877
2616,1735,74875
2617,1735,74876
2618,1736,74875
2619,1736,74876
2620,1737,74874
2621,1738,74874
2622,1739,74872
2623,1739,74873
2624,1740,74871
2625,1741,74869
2626,1741,74870
2627,1742,74868
2628,1743,74864
2629,1743,74865
2630,1743,74866
2631,1744,74862
2632,1744,74863
2633,1745,74862
2634,1745,74863
2635,1746,74862
2636,1746,74863
2637,1747,74862
2638,1747,74863
2639,1748,74862
2640,1748,74863
2641,1749,74861
2642,1750,74859
2643,1751,74859
2644,1752,74859
2645,1753,74857
2646,1753,74858
2647,1754,74857
2648,1754,74858
2649,1755,74856
2650,1756,74853
2651,1757,74851
2652,1757,74852
2653,1758,74848
2654,1758,74849
2655,1758,74850
2656,1759,74848
2657,1759,74849
2658,1759,74850
2659,1760,74846
2660,1760,74847
2661,1761,74846
2662,1761,74847
2663,1762,74844
2664,1763,74844
2665,1764,74840
2666,1764,74841
2667,1765,74839
2668,1766,74839
2669,1767,74839
2670,1768,74838
2671,1769,74837
2672,1770,74837
2673,1771,74837
2674,1772,74837
2675,1773,74836
2676,1774,74836
2677,1775,74835
2678,1776,74835
2679,1777,74835
2680,1778,74833
2681,1779,74833
2682,1780,74833
2683,1781,74833
2684,1782,74832
2685,1783,74830
2686,1783,74831
2687,1784,74829
2688,1785,74828
2689,1786,74827
2690,1787,74827
2691,1788,74826
2692,1789,74825
2693,1790,74825
2694,1791,74824
2695,1792,74823
2696,1793,74823
2697,1794,74823
2698,1795,74823
2699,1796,74821
2700,1796,74822
2701,1797,74820
2702,1798,74819
2703,1799,74817
2704,1799,74818
2705,1800,74817
2706,1800,74818
2707,1801,74816
2708,1801,74815
2709,1802,74814
2710,1803,74814
2711,1804,74814
2712,1805,74813
2713,1806,74812
2714,1807,74810
2715,1807,74811
2716,1808,74809
2717,1809,74809
2718,1810,74809
2719,1811,74808
2720,1812,74808
2721,1813,74807
2722,1814,74807
2723,1815,74806
2724,1816,74804
2725,1816,74805
2726,1817,74803
2727,1818,74802
2728,1819,74802
2729,1820,74802
2730,1821,74800
2731,1821,74801
2732,1822,74798
2733,1822,74799
2734,1823,74795
2735,1823,74796
2736,1823,74797
2737,1824,74794
2738,1825,74790
2739,1826,74789
2740,1827,74787
2741,1827,74788
2742,1828,74787
2743,1828,74788
2744,1829,74787
2745,1829,74788
2746,1830,74786
2747,1831,74786
2748,1832,74786
2749,1833,74784
2750,1833,74785
2751,1834,74783
2752,1835,74782
2753,1836,74781
2754,1837,74778
2755,1837,74779
2756,1837,74780
2757,1838,74777
2758,1839,74777
2759,1840,74775
2760,1841,74775
2761,1842,74774
2762,1843,74774
2763,1844,74774
2764,1845,74774
2765,1846,74770
2766,1846,74771
2767,1847,74768
2768,1847,74769
2769,1848,74768
2770,1848,74769
2771,1849,74767
2772,1850,74767
2773,1851,74765
2774,1851,74766
2775,1852,74763
2776,1852,74764
2777,1853,74763
2778,1853,74764
2779,1854,74760
2780,1854,74761
2781,1854,74762
2782,1855,74759
2783,1856,74759
2784,1857,74757
2785,1857,74758
2786,1858,74755
2787,1858,74756
2788,1859,74754
2789,1860,74753
2790,1861,74753
2791,1862,74753
2792,1863,74753
2793,1864,74753
2794,1865,74752
2795,1866,74749
2796,1866,74750
2797,1866,74751
2798,1867,74748
2799,1868,74748
2800,1869,74746
2801,1869,74747
2802,1870,74746
2803,1870,74747
2804,1871,74745
2805,1872,74744
2806,1873,74740
2807,1874,74739
2808,1875,74736
2809,1875,74737
2810,1875,74738
2811,1876,74736
2812,1876,74737
2813,1876,74738
2814,1877,74736
2815,1877,74737
2816,1877,74738
2817,1878,74735
2818,1879,74734
2819,1880,74734
2820,1881,74733
2821,1882,74732
2822,1883,74730
2823,1883,74731
2824,1884,74727
2825,1885,74724
2826,1886,74721
2827,1886,74722
2828,1887,74721
2829,1887,74722
2830,1888,74720
2831,1888,74719
2832,1889,74720
2833,1889,74719
2834,1890,74720
2835,1890,74719
2836,1891,74720
2837,1891,74719
2838,1892,74720
2839,1892,74719
2840,1893,74714
2841,1894,74714
2842,1895,74714
2843,1896,74712
2844,1896,74713
2845,1897,74712
2846,1897,74713
2847,1898,74712
2848,1898,74713
2849,1899,74712
2850,1899,74713
2851,1900,74710
2852,1900,74711
2853,1901,74709
2854,1902,74707
2855,1902,74708
2856,1903,74706
2857,1904,74706
2858,1905,74706
2859,1906,74706
2860,1907,74702
2861,1907,74703
2862,1908,74698
2863,1909,74698
2864,1910,74696
2865,1910,74697
2866,1911,74695
2867,1912,74695
2868,1913,74695
2869,1914,74695
2870,1915,74693
2871,1915,74694
2872,1916,74693
2873,1916,74694
2874,1917,74692
2875,1918,74691
2876,1919,74691
2877,1920,74691
2878,1921,74690
2879,1922,74690
2880,1923,74689
2881,1924,74689
2882,1925,74689
2883,1926,74688
2884,1927,74688
2885,1928,74688
2886,1929,74687
2887,1930,74687
2888,1931,74687
2889,1932,74687
2890,1933,74687
2891,1934,74685
2892,1934,74686
2893,1935,74685
2894,1935,74686
2895,1936,74683
2896,1936,74684
2897,1937,74683
2898,1937,74684
2899,1938,74682
2900,1939,74682
2901,1940,74682
2902,1941,74680
2903,1941,74681
2904,1942,74678
2905,1942,74679
2906,1943,74678
2907,1943,74679
2908,1944,74678
2909,1944,74679
2910,1945,74678
2911,1945,74679
2912,1946,74677
2913,1947,74677
2914,1948,74674
2915,1948,74675
2916,1948,74676
2917,1949,74674
2918,1949,74675
2919,1949,74676
2920,1950,74674
2921,1950,74675
2922,1950,74676
2923,1951,74673
2924,1952,74672
2925,1953,74672
2926,1954,74671
2927,1955,74668
2928,1955,74669
2929,1955,74670
2930,1956,74665
2931,1957,74665
2932,1958,74665
2933,1959,74665
2934,1960,74665
2935,1961,74664
2936,1961,74663
2937,1962,74661
2938,1963,74659
2939,1963,74660
2940,1964,74658
2941,1965,74657
2942,1966,74656
2943,1967,74653
2944,1967,74654
2945,1967,74655
2946,1968,74653
2947,1968,74654
2948,1968,74655
2949,1969,74650
2950,1970,74650
2951,1971,74650
2952,1972,74650
2953,1973,74649
2954,1974,74649
2955,1975,74648
2956,1976,74647
2957,1977,74647
2958,1978,74647
2959,1979,74646
2960,1980,74643
2961,1980,74644
2962,1980,74645
2963,1981,74642
2964,1982,74639
2965,1983,74639
2966,1984,74639
2967,1985,74639
2968,1986,74639
2969,1987,74637
2970,1987,74638
2971,1988,74637
2972,1988,74638
2973,1989,74637
2974,1989,74638
2975,1990,74637
2976,1990,74638
2977,1991,74637
2978,1991,74638
2979,1992,74637
2980,1992,74638
2981,1993,74637
2982,1993,74638
2983,1994,74636
2984,1995,74636
